,text,label
609,@user - Be interesting to see how Hillary defends same when questioned.  She will eventually have to answer questions. #SemST,1
610,What a huge win for America! Today is absolutely historic. #EqualityWins #SCOTUSMarriage #SemST,0
611,"@user I would have to agree, but I would be surprised if he gets the nom. Jeb bush has the money, and he's a moderate. #SemST",0
612,"If Hillary will lock Americans in classrooms during her campaign, she'll have no problems locking us all up whenever she wants. #SemST",1
613,@user thanks for selling out all the workers who voted for you for pushing FastTrack #sellout #SemST,0
614,"#Putin, #NothingMoreAmericanThan voting based for a politician to lead the country when she can't even handle email. #think #SemST",1
615,@user Love it. It happens in my world too! #SemST,0
616,.@CaptYonah @user Fine; unethical or illegal quid pro quo uranium deal works for me. #SemST,0
617,"Donald Trump is a joke. His a simpleminded idiot, and I have nothing else to say about him. He can go FUCK him self. #SemST",0
618,"Bad punning gets worse, not better, over time. Remember that, America #SemST",0
619,@user mom has got it going on! #POTUS #ChelseasMom #SemST,2
